extract_date,store_name,store_price_lv,store_type,dish_type,dish_name,dish_price
2019/09/07,漁聞樂日本料理,$$$,日式料理/麵類/飯類/湯品,湯類,味噌湯,30.00
2019/09/07,漁聞樂日本料理,$$$,日式料理/麵類/飯類/湯品,湯類,味噌蛤蠣湯,80.00
2019/09/07,漁聞樂日本料理,$$$,日式料理/麵類/飯類/湯品,湯類,薑絲蛤蠣湯,80.00
2019/09/07,漁聞樂日本料理,$$$,日式料理/麵類/飯類/湯品,湯類,蒜頭蛤蠣湯,120.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,飢餓飽食,火炒香雞河粉,240.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,飢餓飽食,雞情紅咖哩麵包飯,280.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,飢餓飽食,檸香爐烤雞腿排飯,280.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,飢餓飽食,生蠔鮮蝦蟹黃炒飯,280.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,飢餓飽食,生蠔松露焗飯,300.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,飢餓飽食,河馬手幹水餃【豬肉】,180.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,飢餓飽食,黯然消魂飯,180.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,飢餓飽食,泰辣香料炒泡麵,200.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,飢餓飽食,海鮮奶油墨魚麵,300.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,飢餓飽食,香芹窯烤松阪豬飯,320.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,放感情滷味拼盤,300.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,法式松露薯條,160.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,培根起司脆薯,180.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,凱薩鱈魚條,180.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,秘製蒜辣雞翅,200.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,熔岩起司雞柳,180.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,蒜味塔香田園菇,180.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,莎莎醬玉米脆餅,120.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,奶油薑黃雞肉串,70.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,迷迭香松阪豬,80.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,雞丁三味醬煎餅,180.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,酒搭開胃菜,祖傳松阪豬水蓮炒,180.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,真．開胃,義式燻鮭魚凱薩沙拉,180.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,真．開胃,鮮蝦野菇溫沙拉,180.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,揚食,薯條,150.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,揚食,雞塊,150.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,揚食,雞柳條,150.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,揚食,鱈魚條,150.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,揚食,起司條,150.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,揚食,洋蔥圈,150.00
2019/09/07,Odin餐酒館信義放感情,$$$,更多/炸雞/宵夜精選/飯類,揚食,任選三種,400.00
2019/09/07,口袋吐司,$$$,甜點/三明治/輕食/創意料理/宵夜精選,招牌口袋吐司【鹹】,龍蝦沙拉口袋吐司,50.00
2019/09/07,口袋吐司,$$$,甜點/三明治/輕食/創意料理/宵夜精選,招牌口袋吐司【鹹】,鮪魚玉米口袋吐司,50.00
2019/09/07,口袋吐司,$$$,甜點/三明治/輕食/創意料理/宵夜精選,招牌口袋吐司【甜】,法式布蕾口袋吐司,50.00
2019/09/07,口袋吐司,$$$,甜點/三明治/輕食/創意料理/宵夜精選,招牌口袋吐司【甜】,黑糖波霸口袋吐司,50.00
2019/09/07,口袋吐司,$$$,甜點/三明治/輕食/創意料理/宵夜精選,招牌口袋吐司【甜】,巧克力卡士達口袋吐司,50.00
2019/09/07,口袋吐司,$$$,甜點/三明治/輕食/創意料理/宵夜精選,招牌口袋吐司【甜】,煉乳口袋吐司,30.00
2019/09/07,口袋吐司,$$$,甜點/三明治/輕食/創意料理/宵夜精選,招牌口袋吐司【甜】,波霸加布蕾口袋吐司,50.00
2019/09/07,口袋吐司,$$$,甜點/三明治/輕食/創意料理/宵夜精選,招牌口袋吐司【甜】,巧克力加布蕾口袋吐司,50.00
2019/09/07,戰鬥雞油雞醉雞 (松山饒河店),$$$,中式料理/宵夜精選/肉類料理/小吃,無骨油雞系列,銷魂小油雞腿,150.00
2019/09/07,戰鬥雞油雞醉雞 (松山饒河店),$$$,中式料理/宵夜精選/肉類料理/小吃,無骨油雞系列,銷魂油雞胸,150.00
2019/09/07,戰鬥雞油雞醉雞 (松山饒河店),$$$,中式料理/宵夜精選/肉類料理/小吃,無骨油雞系列,銷魂油雞小派對盒,120.00
2019/09/07,戰鬥雞油雞醉雞 (松山饒河店),$$$,中式料理/宵夜精選/肉類料理/小吃,無骨油雞系列,銷魂油雞心肝寶貝,60.00
2019/09/07,戰鬥雞油雞醉雞 (松山饒河店),$$$,中式料理/宵夜精選/肉類料理/小吃,無骨醉雞系列,輕盈小醉雞腿,150.00
2019/09/07,戰鬥雞油雞醉雞 (松山饒河店),$$$,中式料理/宵夜精選/肉類料理/小吃,無骨醉雞系列,輕盈醉雞胸,150.00
2019/09/07,戰鬥雞油雞醉雞 (松山饒河店),$$$,中式料理/宵夜精選/肉類料理/小吃,無骨醉雞系列,輕盈醉雞小派對盒,120.00
2019/09/07,戰鬥雞油雞醉雞 (松山饒河店),$$$,中式料理/宵夜精選/肉類料理/小吃,無骨醉雞系列,輕盈醉雞心肝寶貝,60.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,炒泡麵系列,原味炒泡麵,72.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,炒泡麵系列,泡菜炒泡麵,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,炒泡麵系列,燻雞炒泡麵,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,炒泡麵系列,培根炒泡麵,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,炒泡麵系列,香腸炒泡麵,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,炒泡麵系列,咖哩炒泡麵,79.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,炒泡麵系列,起士炒泡麵,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,炒泡麵系列,黑胡椒豬柳炒泡麵,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,炒泡麵系列,牛肉炒泡麵,100.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,炒泡麵系列,總匯炒泡麵,115.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,鐵板炒飯系列,泡菜鐵板炒飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,鐵板炒飯系列,燻雞鐵板炒飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,鐵板炒飯系列,培根鐵板炒飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,鐵板炒飯系列,原味鐵板炒飯,72.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,鐵板炒飯系列,咖哩鐵板炒飯,79.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,鐵板炒飯系列,起士鐵板炒飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,鐵板炒飯系列,香腸鐵板炒飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,鐵板炒飯系列,黑胡椒豬柳鐵板炒飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,鐵板炒飯系列,牛肉鐵板炒飯,100.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,鐵板炒飯系列,總匯鐵板炒飯,115.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,開喜鐵板料理,九層塔豬血糕炒蛋,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,開喜鐵板料理,九層塔蛋,80.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,開喜鐵板料理,葱花蛋,80.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,開喜鐵板料理,菜脯蛋,80.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,蛋餅飯系列,原味蛋餅飯,72.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,蛋餅飯系列,咖哩蛋餅飯,79.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,蛋餅飯系列,起士蛋餅飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,蛋餅飯系列,泡菜蛋餅飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,蛋餅飯系列,燻雞蛋餅飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,蛋餅飯系列,培根蛋餅飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,蛋餅飯系列,香腸蛋餅飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,蛋餅飯系列,黑胡椒豬柳蛋餅飯,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,蛋餅飯系列,牛肉蛋餅飯,100.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,蛋餅飯系列,總匯蛋餅飯,115.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,單點,三合一,100.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,單點,二合一,86.00
2019/09/07,開喜鐵板料理,$$$,中式料理/創意料理/宵夜精選/肉類料理,飲料,蜂蜜石花凍,45.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,厚片沙朗牛排,210.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,香煎厚片平板豬排,170.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,精選厚片梅花豬排,200.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,黃金超大雞腿排,170.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,厚片鱈魚排,220.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,平價沙朗牛排,160.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,雙拼特餐,240.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,厚片沙朗牛排、牛/豬/雞/草蝦/鱈魚(任選一種),290.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,無骨牛小排、牛/豬/雞/草蝦/鱈魚(任選一種),310.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,頂級沙朗牛排,290.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,角尖腓力牛排,270.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,大蝦佬,400.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,特選無骨牛小排,310.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,特選霜降松板豬排,290.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,平價鐵板牛排,鐵板麵,100.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,招牌腸旺臭豆腐,170.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,大腸臭豆腐,170.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,腸旺鴨血,170.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,腸旺細粉,170.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,腸旺泡飯,170.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,麻辣臭豆腐,100.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,麻辣鴨血,100.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,鴨血臭豆腐,100.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,鴨血臭豆腐、細粉,120.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,臭豆腐、細粉,100.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,鴨血、細粉,100.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,麻辣細粉,100.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,麻辣泡飯,100.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,香蔥飯,40.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,百香果泡菜,40.00
2019/09/07,口吅品麻辣臭豆腐 (台北通化店),$$$,中式料理/肉類料理,麻辣臭豆腐,碳燒桂花酸梅湯,40.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,※注意事項,麵類若需要另外放請備註。,0.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,※注意事項,為響應環保不主動提供紙碗，如需紙碗請另行加購,2.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,雞腳,10.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,中翅,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,雞翅,40.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,雞胗,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,雞腿,50.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,雞脖子,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,雞心,35.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,雞屁股,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,鴨翅,50.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,鴨胗,55.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,豬頭皮,40.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,豬耳朵,45.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,豬腱肉,50.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,豬大腸,60.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,大腸頭,60.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,肉類,豬皮,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,招牌脆腸,75.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,豆包,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,油豆腐,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,豬血糕,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,百頁豆腐,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,黑豆干,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,小豆干,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,甜不辣,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,海帶,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,素雞,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,素腰花,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,芋簽,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,糯米腸,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,黑輪,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,竹輪,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,水餃,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,豬肉片,40.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,蒟蒻,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,鳥蛋,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,大豆皮,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,小豆卷,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,韓式年糕,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,三角豆腐,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,凍豆腐,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,鱈魚丸,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,滷料、火鍋料,黃金魚蛋,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,麺類,韓國Q拉麵,45.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,麺類,王子麵,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,麺類,張君雅,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,麺類,關廟麺,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,麺類,刀削麵,25.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,麺類,蒸煮麺,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,麺類,鍋燒意麵,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,麺類,拉麵,30.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,丸子類,任選四顆,40.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,蔬食特區,金針菇,45.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,蔬食特區,青花菜,40.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,蔬食特區,玉米筍,45.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,蔬食特區,筊白筍,40.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,蔬食特區,蘿蔔,20.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,蔬食特區,高麗菜,40.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,蔬食特區,地瓜葉,40.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,蔬食特區,青江菜,40.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,口味選擇,配料,0.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,口味選擇,辣度,0.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,口味選擇,鹹度,0.00
2019/09/07,魯都香滷味 (虎林店),$$$,中式料理/宵夜精選/滷味,口味選擇,湯汁,0.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,麵類,燉骨牛肉麵,140.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,麵類,燉骨牛雜麵,140.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,麵類,牛肉乾拌麵,140.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,麵類,牛雜乾拌麵,140.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,麵類,燉骨湯麵,70.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,麵類,乾拌麵,70.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,精燉湯類,牛肉湯,80.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,精燉湯類,牛雜湯,80.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,精燉湯類,番茄蛋花湯,35.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,精燉湯類,燉骨清湯,25.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,精燉湯類,牛雜鍋,300.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,黑胡椒牛肉蓋飯,140.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,黑胡椒雞肉蓋飯,130.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,咖哩雞肉燴飯,130.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,紅燒牛腩燴飯,130.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,日式親子丼,130.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,牛肉蓋飯,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,沙茶牛肉蓋飯,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,羊肉蓋飯,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,沙茶羊肉蓋飯,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,豬肉蓋飯,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,豬肉燴飯,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,麻婆豆腐燴飯,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,沙茶牛肉燴麵,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,沙茶豬肉燴麵,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,沙茶羊肉燴麵,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,牛肉炒麵,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,羊肉炒麵,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,豬肉炒麵,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,牛肉炒飯,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,羊肉炒飯,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,豬肉炒飯,100.00
2019/09/07,赤牛城,$$$,中式料理/肉類料理/麵類/飯類,主餐類,蔥花蛋蓋飯,90.00
